movie_code,movie_title_kr,movie_title_eng,movie_genre,movie_nation,movie_directior,movie_img_url,movie_story,movie_actor1,movie_actor2,movie_actor3,,,
19920240,배트맨2,Batman Returns,"SF,액션,판타지","영국,미국",팀 버튼,http://cfile189.uf.daum.net/C110x160/15110210A9144A628360C5,"33년 뒤의 고담시는 부패와 탐욕, 범죄로 썩어가고 있다. 고담시를 썩게하는 것은 천재적인 두뇌를 가진 희대의 펭귄맨(대니 드비토 분)과 맥스 쉐릭 백화점을 거점으로 하는 부도덕한 백만장자 맥스 쉐릭(크리스토퍼 월켄 분)이다. 특히 펭귄은 그에게 충성을 바치는 펭귄 군단과 붉은 서커스단으로 불리는 악당들을 동원해 고담 시민을 위협하고 배트맨마저 없애려 한다. 배트맨은 검은 쌍날 등이 부착된 배트 모밀과 배트 미사일, 배트 보트로 무장하고 악을 처단하기 위해 고담시로 돌아온다. 그러나 펭귄은 그리 호락호락한 적수가 아닐 뿐더러, 예상치 못한 또 하나의 적수 캣우먼(미쉘 파이퍼 분)을 만난다. 캣우먼인 셀리나는 고담시의 못된 재벌 맥스 쉐릭의 얌전한 여비서였다. 하지만 상관 맥스의 비리를 알게 되자 그에게서 죽음의 위기를 당할 뻔하지만 고양이의 도움으로 살아나 캣우먼으로 변신하여 쉐릭과 사회에 대한 복수를 시도한다. 배트맨처럼 비극적인 어린 시절을 보낸 캣우먼은 채찍으로 무장하고 막강한 파워와 지성, 그리고 비밀에 둘러싸인 채 배트맨에게 위협을 가하나 배트맨과 사랑에 빠지는데...",마이클 키튼,대니 드비토,미셸 파이퍼,,,
19920245,세븐,Seven,"범죄,스릴러",미국,데이빗 핀처,http://cfile189.uf.daum.net/C110x160/146F1B10AB7317331AA7A8,"단테의 신곡과 초서의 캔터베리 서사시를 근거로 하여 연쇄 살인 사건이 발생한다. 은퇴를 일주일 앞둔 흑인 노형사 윌리엄 서머셋(모건 프리먼)은 첫 사건을 보고 기나긴 살인 사건의 시작에 불과함을 직감한다. 범인은 인간을 파멸에 이르게 한 일곱 가지 범죄를 저지른 사람들을 차례로 살해한다. 일곱 가지 범죄는 탐식, 탐욕, 나태, 음란, 교만, 시기, 그리고 분노다. 그런데 그 수법이 너무나 치밀하고 잔혹하며 계획적이다. 범인은 사건을 맡고 있는 두 형사 중의 한 사람인 젊고 자신만만한 데이비드 밀스(브래드 피트)를 지목하는데..",브래드 피트,모건 프리먼,케빈 스페이시,,,
19938271,맨하탄 미스테리,Manhattan Murder Mystery,"코미디,범죄,미스터리",미국,우디 앨런,http://cfile18.uf.daum.net/C110x160/115FD2024CE6379E1DC798,"캐롤 립튼(Carol Lipton: 다이안 키튼 분)은 광고기획 일을 그만두고 뉴욕의 고층아파트에서 남편(Larry Lipton: 우디 알렌 분)과 조용히 살고 있다. 어느 날 이웃에 사는 하우스 부부(Paul House: 제리 애들러 분 / Lillian House: 린 코헨 분)를 만나는데 은퇴한 노부부를 안지 얼마 후 노부인이 심장마비로 갑자기 사망한다. 그런데 캐롤은 노부인의 죽음을 살인으로 의심, 이때부터 캐롤의 생활에 변화가 오기 시작한다. 여기에 친구들까지 가세해 사건을 살인사건으로 몰아간다. 노신사가 외출 시 그 집도 뒤지며 미행까지 한 캐롤은 어느 날 노신사와 관련 있는 여인이 묵고 있는 호텔에 경찰이라고 둘러대고 들어가는데, 그곳에는 시체가 놓여있어, 혼비백산, 엘리베이터를 타고 도망가는데 엘리베이터 천장에서 방에 있던 시체의 팔이 툭 떨어지는데...",우디 앨런,다이안 키튼,제리 애들러,,,
19940028,헐리우드 키드의 생애,Life Of Hollywood Kid,드라마,한국,정지영,http://cfile89.uf.daum.net/C110x160/136F1B10AC65B0BDD8852D,"영화라고는 헐리우드 영화 밖에 구경할 수 없었던 시절, 명길(독고영재)은 벼랑 꼭대기에서 다이빙하는 병석(최민수)에게 매료 당한다. 영화에 대한 해박한 지식을 가지고 영화만을 위해 사는 병석, 명길은 그런 그에게 질투를 느끼면서도 현실에 안주하지 못하는 병석을 보면서 불안해 한다. 고등학교에 진학해서 '황야의 7인'이라는 영화서클을 만들어 영화순례를 하고 대개의 청소년들처럼 성에 대해 눈을 뜨기도 하면서 고등학교를 졸업한다. 군 제대 후, 충무로에 뛰어든 명길은 병석의 소식을 듣고 찾아가지만 술집 여자에 얹혀사는 그의 생활에 실망한다. 화재가 난 병석의 집, 병석은 아이를 구하는 대신 영화 파일들을 들고 나오고 실어증으로 정신병원에 입원한다. 그를 찾아간 명길은 병석으로부터 완벽한 시나리오를 건네받고 세간의 화제 속에 영화 촬영에 들어가지만 석연치 않은 의문이 생긴다. (박민)",최민수,독고영재,신혜수,,,
19940116,쉰들러 리스트,Schindler'S List,"드라마,사극,전쟁",미국,스티븐 스필버그,http://cfile89.uf.daum.net/C110x160/156F1B10AC920E16F65AEA,"2차 세계대전 당시 독일군이 점령한 폴란드의 어느 마을. 시류에 맞춰 자신의 성공을 추구하는 기회주의자 쉰들러는 유태인이 경영하는 그릇 공장을 인수한다. 그는 공장을 인수하기 위해 나찌 당원이 되고 독일군에게 뇌물을 바치는 등 갖은 방법을 동원한다. 그러나 냉혹한 기회주의자였던 쉰들러는유태인 회계사인 스턴과 친분을 맺으면서 냉혹한 유태인 학살에 대한 양심의 소리를 듣기 시작한다. 그리고 마침내 그는 강제 수용소로 끌려가 죽음을 맞게될 유태인들을 구해내기로 결심한다.그는 독일군 장교에게 빼내는 사람 숫자대로 뇌물을 주는 방법으로 유태인들을 구해내려는 계획을 세우고 스턴과 함께 구해낼 유태인들의 명단, 이른바 쉰들러 리스트를 만든다. 그리고 그는 마침내 1100명의 유태인을 구해낸다.",리암 니슨,벤 킹슬리,랄프 파인즈,,,
19940172,에이스 벤츄라,Ace Ventura-Pet Detective,"미스터리,스릴러,액션,코미디",미국,톰 새디악,http://cfile189.uf.daum.net/C110x160/156F1B10AE3B69D121CA58,"에이스 벤츄라는 잃어버린 동물을 찾아주는 사립탐정이다. 그의 주변엔 언제나 동물들이 우글거리고 그 또한 여러 행동들이 동물들의 재미있는 특성과 닮아있어 우스꽝스럽고 실수연발이다. 어느날, 마이아미 돌핀스팀의 마스코트인 돌고래 `백설이'가 납치되는 사건이 발생하고 그팀의 마케이팅 감독인 멜리사가 이 돌고래의 실종사건을 에이스에게 의뢰한다. 수사도중 우연히 물탱크안에서 풋볼 챔피언 반지를 발견하는 에이스는 사건의 촛점을 그 반지와의 관계에서 찾으려한다. 선수들과 함께 고속도로를 달리고, 트랙을 달리며 그들을 감시하는 에이스, 그러나 뜻밖에도 다시 풋볼팀 선수 댄 마리노가 납치되는 사건이 발생한다. 에이스 벤츄라는 사건이 바로 1884년 챔피언 쉽 게임에서 돌핀스가 패배한것과 관련이 있고, 미스테리 인물 아인 혼 경사고 깊이 연관이 됨을 밝히는데...",짐 캐리,티니 론,노블 윌링햄,,,
19940288,트루 라이즈,True Lies,"스릴러,액션,어드벤처,코미디",미국,제임스 카메론,http://cfile189.uf.daum.net/C110x160/1140FB10AB8E932C41B3EE,국가안보기관에서 일하는 해리(아놀드 슈왈츠네거)는 아내 헬렌(제이미 리 커티스)에게 세일즈맨이라고 속이며 살고 있다. 어느날 아내가 가짜 첩보원에게 반해 한눈을 팔자 해리는 아내를 뒤쫓는다. 그러던 중 해리는 가짜 첩보원의 배후에 중동의 미군 철수를 요구하는 아지즈가 있음을 알게 된다. 그들 테러분자에게 잡혀간 딸을 구하기 위해 해리는 아내와 힘을 합친다.,아놀드 슈왈제네거,제이미 리 커티스,톰 아놀드,,,
19940315,펄프 픽션,Pulp Fiction,"범죄,스릴러",미국,쿠엔틴 타란티노,http://cfile89.uf.daum.net/C110x160/136F1B10AB9F75D3A8E303,어느 식당에서 두 남녀가 손님을 강탈하는 장면으로부터 영화가 시작된다. 암스테르담에서 돌아온 빈센트는 갱단두목 마르셀러스의 금가방을 찾기 위하여 쥴스와 함께 다른 갱이 사는 집으로 찾아 간다. 마르셀러스를 속인 자들을 살해하는 그들. 쥴스는 사람을 죽일 때 성경 구절을 암송하는 괴상한 짓을 한다. 두목인 마르셀러스의 정부를 하룻밤 동안 돌보게 된 빈센트. 제멋대로인데다가 마약중독자인 그녀때문에 진땀빼는 모험을 하게 된다. 마약을 과용한 그녀는 사경을 헤메는데...버치는 마르셀러스 밑에서 사기 권투를 업으로 삼고 있는 떨거지 복서. 어느날 조직을 배신하고 애인과 함께 돈을 챙겨 달아나지만 집에 아버지의 유산인 시계를 두고 온 사실을 알고 다시 돌아간다. 그 시계는 월남전에서 포로로 붙잡힌 그의 아버지가 베트공들에게 빼앗기지 않기 위해 수 년 동안 자기 항문 속에 숨겨놓았던 것이었다. 프로 갱을 털겠다고 덤벼든 풋나기 강도 펌프킨과 허니버니 커플은 그만 유혈 낭자한 살인극에 휘말리게 되는데...,존 트라볼타,사무엘 L. 잭슨,우마 서먼,,,
19950202,허브,Herb,드라마,한국,허인무,http://cfile89.uf.daum.net/C110x160/136F1B10AB0C22C5C01533,"두근두근! 콩닥콩닥!세상이 몽땅 궁금한 그녀는 영원한 일곱살행복아...자라라!인생은 장난꾸러기스무살 상은이에게 일곱 살의 마음을 주셨다!스무살 차상은. 이쁘고, 착하고, 종이접기의 비상한 재주도 있다. 게다가 사랑하는 가족과 친구들도 있다. 그러나 그녀에게는 비밀이 있었으니...바로 영원히 일곱 살의 지능이라는 것. ‘정신지체 3급‘이라는 ’지각생‘으로 세상을 배워가는 상은이. 주민등록증을 발급받고 즐거워하지만 아직 그녀는 모르는 게 너무 많다!사랑은 심술꾸러기왕자님을 만난 순간, 엄마의 눈이 슬퍼졌다...동화 속 공주 매니아인 상은은 왕자님을 만나는 것이 소원이다. 어느날 거대한 머리의 포돌이 인형 옷 속에서 찬란한 미소와 함께 등장한 교통의경 종범을 본 후, 그가 ‘야수’에서 마법이 풀린 왕자님이라고 확신하는데... 종범도 그녀가 싫지 않은 눈치다. 처음 느끼는 두근거림에 잠도 안 오고 행복해하는 상은이. 그런데 병원에 다녀오신 엄마는 왜 울고 계신거지?",배종옥,강혜정,정경호,,,
19950327,파이트 클럽,Fight Club,"액션,범죄,드라마,스릴러","독일,미국",데이빗 핀처,http://cfile189.uf.daum.net/C110x160/1540FB10AB931D5DD39B46,자동차 회사의 리콜 심사관으로 일하는 잭(에드워드 노튼)은 고급 가구로 집안을 치장하고 유명 메이커의 옷만을 고집하지만 일상의 공허함 속에서 늘 새로운 탈출을 꿈꾼다. 그는 출장행 비행기 안에서 독특한 친구 타일러 더든(브래드 피트)을 만난다. 집에 돌아온 잭은 자신의 고급 아파트가 누군가에 의해 폭파되어 있음을 발견하고 타일러에게 전화하여 도움을 청한다. 이때부터 잭은 공장지대의 버려진 건물에서 타일러와 함께 생활하게 된다. 그러던 어느날 타일러는 잭에게 자신을 때려 달라고 부탁한다. 이 때부터 두 사람은 서로를 가해하는 것에 재미를 붙이게 되고 폭력으로 세상의 모든 더러운 것들을 정화시키겠다는 그들의 생각에 동조하는 사람들이 하나 둘씩 늘어가게 된다. 결국 이들은 매주 토요일 밤 술집 지하에서 일대일 맨주먹으로 격투를 벌이는 파이트 클럽이라는 비밀 조직을 결성하지만...,브래드 피트,에드워드 노튼,헬레나 본햄 카터,,,
19960083,해리 포터와 혼혈 왕자,Harry Potter And The Half-Blood Prince,"어드벤처,액션,가족","영국,미국",데이빗 예이츠,http://cfile89.uf.daum.net/C110x160/127492114A25CDD543C780,"“둘 중 하나는 죽어야 한다” 올 여름, 가장 거대한 판타지를 기대하라! 어둠의 세력이 더욱 강력해져 호그와트 뿐만 아니라 머글 세계까지 위협해온다. 위험한 기운을 감지한 덤블도어 교수는 다가올 전투에 대비하기 위해 해리 포터와 함께 볼드모트를 물리칠 수 있는 유일한 단서이자 그의 영혼을 나누어 놓은 7개의 호크룩스를 파괴하는 미션을 수행하기 위해 대장정의 길을 나설 준비를 한다. 덤블도어 교수는 호그와트의 전(前) 마법약 교수였던 슬러그혼 교수가 숨기고 있는 볼드모트를 물리칠 수 있는 중요한 단서를 알아내기 위해 높은 연봉과 더 큰 교수실, 그리고 마법세계에서 가장 유명한 해리 포터를 가르칠 기회를 제시하며 복직을 유도한다. 한편 학교에서는 계속된 수업과 함께 로맨스의 기운도 무르익는다. 해리는 자신도 모르게 지니에게 점점 끌리게 되고, 론에게 아낌없이 애정을 표현하는 새로운 여자친구와 연인으로 지내는 동안 홀로 남겨진 헤르미온느는 묘한 질투심을 느끼지만 자신의 감정을 숨긴다. 그러던 중, ‘사랑의 묘약’이 가미 된 초콜릿 한 상자가 잘못 전달되면서 모든 상황이 뒤바뀐다. 로맨스가 피어나는 동안에도 해리 포터는 여전히 중요한 임무를 수행하고 더 이상 예전 같지 않을 수도 있을 호그와트의 운명이 다시 한번 해리에게 달려있다! 남겨진 결전을 위한 최후의 미션, 볼드모트와 해리 포터에 얽힌 치명적인 비밀, 선택된 자만이 통과할 수 있는 대단원을 향한 본격적인 대결이 시작된다!",다니엘 래드클리프,루퍼트 그린트,엠마 왓슨,,,
19960105,세션 나인,Session 9,공포(호러),미국,브래드 앤더슨,http://cfile89.uf.daum.net/C110x160/156F1B10ACAF5CFA14821D,"빌딩 전문 해체업자인 고든과 필은 어느 날 오래된 정신병원 건물 해체를 의뢰받는다. 1주일 만에 작업을 마무리하겠다는 조건으로 팀의 수장 격인 고든은 계산에 빠른 필, 필의 애인을 빼앗은 망나니 행크, 법대 출신의 마이크, 신출내기 제프 등과 작업에 착수한다. 그러나 이 병원에 입원했던 여인의 진찰기록이 담긴 9번째 릴테이프(세션 나인)가 발견되면서 이들에게 기묘한 일이 발생한다.",데이빗 카루소,스티븐 지브든,폴 가일포일,,,
19960113,쉘로우 그레이브,Shallow Grave,"드라마,스릴러",영국,대니 보일,http://cfile89.uf.daum.net/C110x160/116BCD184B9088427DE4EC,"의사 줄리엣, 저널리스트 알렉스, 회계사 데이빗은 함께 사는 스콜트랜드 글래스고우의 호화판 아파트에 네 번째 룸메이트를 구하는 광고를 낸다. 많은 후보자들을 탈락시키던 그들은 자신을 소설가라고 소개하는 신비스런 인물인 휴고를 본 순간 전원일치로 그를 선택한다. 그러나 다음 날, 그의 방문은 잠겨 있고 문을 부수고 들어가 보았더니 마약 과다 복용으로 침대에서 죽은 그의 시체가 있다. 세 사람은 현장에 있던 돈을 갖기로 하고 시체를 없앨 방법으로 이빨을 뽑고 손가락을 잘라 버린 후 시체를 땅에 묻는다. 그 후 우정은 간 데 없이, 줄리엣과 알렉스는 흥청망청 파티를 벌이고 물건을 사들이며, 그런 두 명이 싫어 데이빗은 천정에 돈가방을 숨긴다. 그러던 어느 날 돈의 진짜 주인인 듯한 두 명의 사내가 찾아오는데..",이완 맥그리거,케리 폭스,크리스토퍼 에클리스턴,,,
